RegionID,RegionName,SizeRank,Bedrooms,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
394913,"New York, NY",1,3,423138,422164,420448,417471.3333,413468.6667,409805.6667,406650.3333,404197.6667,401750.3333,398926.3333,396053.6667,393308,390163.3333,386890,383486,380069,377009.6667,374183.3333,371905.3333,370075.3333,368946,368207.6667,367766,367618,367523,367477,366833,366267.3333,365595.6667,365399.3333,365250,364981.6667,364326.6667,363011,361180.6667,359194,357668.6667,356325.3333,354913.6667,352900,350870.6667,348656,346695.3333,344919.6667,343233,341728,340062.3333,338512,337082.6667,335513.6667,334216.6667,332953,332311.3333,331948.6667,331724.3333,331502.6667,331440.3333,331439.3333,331683,332075.3333,332537.3333,333272.6667,333843,334661,335543.3333,336864.6667,338515,340046.3333,341440.6667,343099,344928,346516.6667,347907,348787,349986,350933,352047.3333,352880.6667,353350.6667,353783.3333,354087.6667,354514.3333,354620.3333,355066,355606.6667,356600.6667,357242.3333,357972.6667,358559,359412.6667,360176.6667,360736.3333,361271,361693.6667,362625,363204.6667,363615.3333,363988.6667,364614,365660.6667,366585.6667,367642.6667,368746.6667,369903.6667,370935.3333,372068.3333,373132.6667,374354,375775.3333,377088.3333,378818.3333,380423,382912,385079.6667,387291,389138,390865.3333,392327.3333,393806.3333,395423.3333,397530,399807.6667,402257.6667,404858.6667,406882.6667,408405.3333,408963,409464.6667,410168.3333,411451.6667,412876.6667,414012,414836.6667,415447.3333,416588.3333,417945.6667,419241.6667,419740.6667,419849,419711.6667,419581.3333,419390.6667,419216
395209,"Washington, DC",7,3,360666,357601.5,354088,347774,341078.3333,335763.6667,330815,326640.3333,321929.3333,317405,312880,308751.3333,303996.6667,299510.3333,295448.3333,292402.6667,290916.3333,290009,289932,289680.6667,289162.3333,288707.3333,288764.6667,289818.6667,291086,291514.3333,292291,293498.6667,295455.3333,296089.6667,295962.3333,295321.6667,295101.6667,294497,292919,291473.3333,290501.6667,290556,290082,289885,289458,289790.3333,289685,289676,289068,288142,287754.6667,287444.3333,287605,287987.6667,289457.6667,290893.3333,292367.6667,293850,295615,297177,298442.6667,300384.3333,302820.6667,305203,307401.6667,308958.3333,310706.3333,312450.3333,314853,316978.6667,319470,322018.3333,325168,327650.3333,329861,331025.6667,332301,333471,334696,335407.6667,335387.3333,335141.3333,335423.6667,335484,335862.6667,336082.3333,336458,336790.6667,336516.3333,337148.3333,337713.6667,337961.6667,337907,337919,338281.6667,338491,339020.6667,339923,340822.6667,341606.6667,342246.6667,342077.6667,342048.6667,342705.6667,344225.6667,345392.6667,346117.3333,346675,347810,348855.3333,350157,351975.6667,354184.3333,356775,357889,358642.3333,358300,358692.3333,359198,360530.6667,361796.3333,363453,365165.6667,366154,367464.6667,368302,370047.6667,371145.3333,372683,373906,374852.6667,375558.6667,376407.6667,377483.6667,378309,379642.3333,381033.3333,383329,385105.6667,386341,386458.3333,386463.6667,386387,387448.6667,389022.3333,391326.3333,393802
394347,"Atlanta, GA",9,3,160009,159241,158426,157075.6667,155840.3333,154672.3333,153369.6667,151988.3333,150690,149148.3333,146952,144276.3333,141564,139160,136900,134541.3333,132386.3333,130484,129147.6667,128123,127222.6667,126222,125291.6667,124715.3333,124061.3333,123467.3333,122785,122530,122289.6667,121931.6667,120698.6667,119033.3333,116852.3333,114987,113116,111501.6667,109910.6667,108668,107196.6667,105423.3333,103058.3333,100875.6667,99238,98561.33333,98517.66667,98469.66667,98147.66667,97107.33333,96530.66667,95962,96443.66667,96976,97800.33333,98642.66667,99560.66667,100130.3333,100214,100519.3333,101400.3333,102574.3333,103891,105363.3333,107009.6667,108422.6667,110010.3333,111702.6667,113494.3333,115473,117506,119532.6667,121237.6667,122988,124465.3333,125741.3333,126641,127558.3333,128481.3333,129372,130370.3333,131111,131844.3333,132431,133169.3333,133963.3333,134803.3333,135524.3333,136074.6667,136715,137651.3333,138724.3333,139568,140334.3333,141044.3333,141724.6667,142443,143282.3333,144311,145261.3333,146321,147480.3333,148560.3333,149361.3333,149944.3333,150467.6667,150955,151771,152849.6667,154341.6667,155441.6667,156611.6667,157547,158655.6667,159755,160976,162305.6667,163358.3333,164684,165937.6667,167552.3333,169366.6667,171254.6667,173022.3333,174237.6667,175516,176802.3333,178295.3333,179834.3333,181321.3333,182865.6667,184377.6667,185861.3333,187292.6667,188565,189795.6667,191073,192286,193298.3333,193785.3333,194351.3333,195106.6667,196138.3333,197015.3333,197951.6667
394404,"Boston, MA",10,3,360481,358532,357375.6667,354390.6667,351664.3333,349057.6667,347102,345609.6667,343992.6667,341959.6667,339631,336951,334487.6667,331969.6667,329144,326655.6667,325175.3333,324760.6667,324950,325333.3333,326012,326837,327705,328963,330158,331469,332223.3333,332609.3333,332497.3333,332294.3333,332001.3333,331943,330915.6667,330015.3333,328789.3333,328385.3333,327624.3333,326023.6667,323881.3333,322081.6667,320551.3333,319913.3333,318828.6667,318152.6667,316901.6667,315708.6667,314254.3333,313078.6667,311906,311401.3333,311577.3333,312073.3333,312706.3333,313059.3333,314043.3333,315025,316057.3333,317574.6667,319435.3333,321639,322470.3333,324691.3333,327578,331690.3333,334602.3333,336409,338157,340443.3333,343712.3333,346678.3333,348793.6667,350224,351547.6667,352493.3333,353757.3333,355393.3333,357101,358540,359599,360656.6667,361096.6667,361095.3333,361383,363039.3333,365810.6667,368721.3333,370741,371257,372151.3333,373121,375245.3333,377032.3333,378605,380331,381627.6667,382579.6667,384120.6667,385924.3333,388139,390453,393175,395381.6667,396336,396976.3333,398835.6667,400688.3333,403400.3333,405294.3333,407147.3333,408552.6667,410381.3333,412983.6667,415393,417998.6667,420745.6667,422167.6667,423953.3333,425385,428461,430631,433150.6667,435566.3333,438943.6667,441602,443983,445657.6667,446718.3333,447464.6667,447650.6667,448637.3333,449333.3333,450580,451781.3333,452872.3333,452854,452400,451941.6667,452435.6667,452638.6667,453339.3333,454764,456306,457767.6667
395057,"San Francisco, CA",11,3,677366,675449,669755,662689.3333,652925,644681.3333,636734.6667,629697.6667,622008.6667,612197.6667,602828,594884.3333,588643,584191,582218.3333,576586.6667,571430.6667,569307.3333,569593.6667,566823,562045.3333,561935,567297.3333,574133.6667,579220.3333,580543,581586.3333,582284.3333,585186,586022,585156,584808.3333,581165.3333,577183,570691.6667,564121.6667,558833.3333,553052.3333,550686.6667,547370,543749,538940.6667,537890,540254,544832.3333,546401.3333,544002.6667,540656,536665,535244.6667,535897,538663.3333,545156.3333,551222,556364.3333,561665.6667,568385,577084.3333,586475.6667,594787,604758.3333,613975.6667,625323.3333,637027.6667,648088,657203.3333,666892.3333,674878.3333,683672.3333,691849.6667,702072,713558.3333,721639.3333,729299.6667,731991,735894,735972,737298,739068.3333,743687.6667,748806.6667,754195.3333,760581.6667,767837.3333,773243.3333,777388,783949.6667,790181.6667,799106.3333,806891.3333,816107.6667,826390.6667,837492.3333,846728,852534.6667,858793.3333,869869.6667,880965.6667,884596.3333,887581,888743.6667,892917.6667,889455.3333,887167,884789.3333,890241,894644.3333,902826.3333,908080,915502.3333,921271.6667,926011.6667,931088.6667,936878.3333,944809.6667,950621,960586.6667,970877.6667,986672,1001745.667,1016946.667,1026936.667,1033799,1041878.667,1050812.333,1060689.667,1068102,1075514.667,1077984,1076397.667,1069624.667,1057848,1048244.333,1044092.667,1043708.667,1044400.333,1044693,1044172,1043939,1040474.333,1040400,1037596,1037434.667
395078,"Seattle, WA",15,3,366281,364660.5,363305.6667,359502,355781.3333,351464.6667,347964,343853.3333,340098,336358,332446.6667,328185.6667,324029.3333,319541.3333,314977.3333,309254,304831,301241,299663.3333,298513.3333,297816,297520.6667,297226,296551.3333,294356.6667,292324.3333,290490.6667,290558.6667,290974.6667,289951.3333,287437.6667,284027,281406.3333,278024,274553.3333,271051.3333,268339.6667,266327,263646.6667,260983,256658.6667,253688.3333,250582,248811,246657.3333,244527,242284.6667,240118,238575,236489.6667,235703.6667,235428.6667,237300.3333,239966.6667,243209.3333,245872.6667,248362.6667,251076.6667,253977.3333,256045.6667,257043.6667,259281.6667,262714,267496.3333,271958,275690.3333,279575.6667,283375.6667,286979.3333,289614.6667,291396.3333,293330.6667,295485.3333,297664.6667,298520,299353,299762.6667,302182.6667,303863,305356.3333,305847.6667,307498,309117,311602.6667,314394,316788.6667,319229,321177.3333,324350.6667,326767.6667,329323,332624.6667,336108.3333,339330,342059.6667,345018.6667,348022.6667,351854.6667,355876.6667,360121.3333,363695.6667,366952.6667,370291.3333,373113.6667,375847.6667,378269,382021,386401.3333,391041.3333,396065.3333,400667,405779.6667,409835,414164.6667,418307.6667,422014.3333,425038,428789.6667,432479.3333,437634.3333,443410,450506,456970.6667,462057.3333,465038,466016,464991,464181,465010.3333,466078.6667,467066.3333,467182,468395.6667,468555.3333,468770.3333,467664,467257.6667,466677.3333,466944,468287.6667,469672.3333,471393,474697.6667
394530,"Denver, CO",21,3,237451,236401.5,235657.6667,234533,233729.6667,233207.3333,232368.6667,231824.6667,231431.6667,231113.3333,230442.6667,229383,228229,227321.3333,226911.3333,226575.6667,226690,226695,226837.3333,227105.6667,227385.6667,227831.3333,227993,228269.6667,228858.6667,229659.6667,230370.6667,230432.3333,230208.3333,229448.6667,228716.3333,227729,226680.3333,225508.6667,224566.3333,223685,222799.6667,221443,220301,219461,218466.3333,217786.6667,217328.6667,217533.3333,217774.3333,217870,217881,217801.6667,217864.6667,217904,218163.6667,219022.6667,220965.3333,223485.3333,226085.3333,228021.6667,229869.6667,231680,233575.3333,235209.6667,237103,239136.3333,241488.3333,243409.3333,245332,247424,250088.3333,252974,255318.3333,257064.6667,258393,260229.3333,261812,263488.3333,264566.3333,265899.3333,267763.3333,269843.6667,272214.6667,273903.6667,275909,278064.3333,280782,283726,287413.3333,291140.6667,294763.6667,297994.6667,301223,304512.3333,307530.3333,310984.3333,314463.6667,318151.6667,321439.6667,324838,327583.6667,330663.3333,333713.3333,336892,339599.3333,341714.3333,344214.3333,346593.6667,348778,350970.3333,353600.6667,356663.3333,359894.6667,363311,366774,369610.6667,371778.6667,373577.6667,374738,375845.3333,377569,380069,382598.6667,385718,388460.6667,391254,393446.3333,396093,398591,400700.3333,402478.6667,404104.3333,405950.3333,407690.3333,409945,411276.3333,412307.3333,413551.3333,414580.3333,415520.3333,415073.3333,415018.3333,414782.6667,415207.6667,415733.3333,416506.6667,417504.6667
394492,"Columbus, OH",32,3,147250,147129,146820.3333,146243,145675.6667,145309.3333,144978.3333,144728,144545.3333,144339,143980,143555.6667,142944.6667,142196.6667,141020,140070.6667,139270.3333,138695.6667,138165.3333,137728.6667,137743.3333,138039.3333,138112.6667,138043.6667,138054.3333,138460.6667,138578,138306,137817.3333,137512.3333,137090.6667,136634.6667,135933.6667,135384.3333,134895,134623.6667,134327.3333,133709.3333,132861.3333,131957.6667,131193,130340.6667,129709,129186.6667,128979.3333,128493.3333,128070.6667,127649.6667,126988,126339.6667,125586.6667,125055.3333,124263,123750.6667,123510,123784.3333,124056,124398.6667,124332.3333,124014.3333,123674.3333,123586.6667,124164.3333,125060.3333,126152.3333,127346,128487.6667,129602.6667,130400.6667,131206.6667,132179.6667,133045.3333,133912.3333,134444,134738.6667,134874.3333,135294,135819.3333,136362,136450.6667,136567.6667,136543,137004,137766,138852,140010,141168.6667,141982.3333,142634,143178.3333,144020,144703.6667,145406.6667,145847.3333,146415,146914.6667,147689.6667,148357.6667,149293,150369,151114.3333,151612,151937.3333,152652,153282.3333,153716,154144.6667,154703,155924.6667,157620,159213.3333,160479.3333,161441,162592.3333,163618.6667,164752,165837.6667,167199.6667,168713,170274.6667,170817.6667,170782.6667,171383,173014.6667,175253.3333,176887,178321.6667,179342.6667,180017.6667,180863.3333,181737.6667,182732.6667,183904.6667,185355,187014.6667,188302,189599.3333,190510,191109.6667,191457,192121.3333,193012,193777.6667
394355,"Austin, TX",35,3,192621,192273,192163.3333,191802.6667,191497,190807.3333,190346.3333,189818,189527,189242.6667,188296,187483.6667,186413.6667,185888.3333,185103.6667,184333.6667,183672,183567,183696,183975.6667,184111.3333,184194,184617.3333,184694.3333,184429.6667,184261.3333,184090.3333,184171.6667,184255.3333,184266.3333,183654.6667,182682.3333,181647.3333,180818.6667,179854.6667,178789.3333,177939,176933,176412.3333,176260,176118.3333,175675,175353.6667,175619.6667,176016.3333,176004.6667,175684.6667,175488.6667,175754.3333,176289.3333,177120.6667,177771,178734.6667,179837.6667,180877,181730.3333,182174.6667,182632.6667,182982.3333,184037.3333,185713.6667,187505.6667,189275.6667,191231.3333,193274,195234.6667,197022,198520.6667,200056.3333,201715.3333,203992,205918,207308.6667,208790.3333,210482.6667,212411.3333,214071.6667,215702.3333,217232,218883.6667,220659.6667,222409.6667,224209.6667,225874.3333,227448.6667,228710.3333,229961,231348.3333,233007.3333,234659,236754.3333,238607.6667,240486,242187.6667,243879.3333,245950.3333,248098.6667,250056.6667,251651,252649,253495.3333,254358.6667,255807.3333,256983.6667,258389,260152.3333,262553,264399.6667,265341.3333,266190.3333,267295.6667,268622.3333,269692.3333,270637,270998.3333,271504.6667,272022,273322.3333,275059,276850,278176.3333,278731.3333,279237.6667,279651.6667,280244,281247,282250.6667,283722.3333,284500,285650.6667,286045.3333,287023.3333,288528.6667,290897.6667,292422.6667,293211.6667,293508.3333,293875.3333,294377,295078,296586.6667,297087.6667,297730
395012,"Raleigh, NC",48,3,182416,182442,182037.3333,181565,181012.3333,180848.3333,180806.3333,180763,180333,179777.3333,179057.3333,178432,177084.3333,175988.3333,174876.3333,174310.3333,173807.6667,173395.3333,173184.3333,172776.3333,172732.6667,172831,172953,172803.6667,172738.3333,172409,172372.3333,172563,172875,172811,171990.6667,171271.6667,170476,170071.6667,169571,169113,168444,167556.3333,166400.6667,164901.6667,163666,162954.6667,162512.3333,161994,161535.6667,160996,160548.6667,160206,159959.6667,159917.6667,160188,160877,161188.6667,161043.6667,160807.6667,161095.6667,161311.3333,161297.3333,161093,161140,161505,161977.6667,162679,163638.6667,164875.6667,165815,166594,167251.6667,167987.3333,168701.6667,169344,169662,169980,170373,170892.3333,171079,171011,171198.6667,171682,172095.3333,172422,172789.3333,173694.6667,174534.3333,175472,175928.6667,176784,177332,178093.6667,178559,179055.3333,179825,180740,181882.3333,182580.3333,183323.3333,184117.3333,185331.6667,185700.6667,186107.6667,186513,187889.3333,189511.3333,190913.6667,192048.3333,192710.3333,193614.3333,194748.3333,196238,197646.3333,199343,200753.3333,201909.6667,202557.6667,203051.3333,203582.6667,204381.6667,205656.6667,207032.3333,208340,209410.3333,210237.3333,211149.3333,212025.3333,213497.6667,214538.6667,215827.6667,217294.3333,218944.6667,220272.3333,221460,222798,224370.3333,225932.3333,227030.6667,227801,228134.3333,228874.3333,229675.6667,230296.6667,231017.6667,231942.6667,233197.3333
