RegionID,RegionName,SizeRank,Bedrooms,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
394913,"New York, NY",1,4,544909,543383,541080,536979.6667,531707.3333,527079.3333,523192.3333,520550,517939.6667,514932.6667,511430.6667,507904.6667,504126,500322.3333,496394,492162.6667,488520.6667,485099,482379.3333,480121,478703,477787,477253.3333,477007,476601,476386,475692,475205.6667,474229.3333,473825.3333,473670.6667,473549.6667,472760,471029.3333,468870,466801.3333,465127.6667,463449,461521,459092,456841,454377,452300,450367.6667,448663.3333,447083.3333,445128.3333,443131.3333,441345,439425,437843,436136.3333,435273.6667,434866.6667,434769.3333,434687.3333,434593,434489.6667,434636,435044.3333,435587.3333,436597.3333,437506.6667,438749.6667,440186,442026,444281.3333,446310.6667,448262.6667,450428,452725.3333,454803.6667,456629.6667,457786.6667,459149.3333,460269.3333,461683,462921,463631,463999.3333,464253.6667,464714.3333,465015,465644.6667,466599.3333,468107,469150,469935,470389.3333,471071.6667,471704.6667,472045.6667,472350.3333,472591,473580,474150.3333,474553,474913,475611.3333,476869.6667,478002.6667,479093.3333,480114,481124,482179,483461.3333,484683.3333,486091,487722.3333,489130.6667,491082.6667,492824.6667,495721.6667,498192.3333,500613.3333,502592.6667,504430,505930,507448.6667,509145,511314.6667,513825.3333,516476.6667,519609,521891,523724.3333,524218.3333,524669.3333,525185.3333,526468,527947,529118.3333,529841,530264.3333,531289.3333,532719,533894.6667,534007.6667,533466,532733,532113.6667,531515.6667,531048.3333
395209,"Washington, DC",7,4,498524,494142,489070.3333,480091.3333,471164.6667,465028.3333,459811.6667,455773.6667,450349.6667,445135,439404,434421.3333,428202,422619.6667,417918.6667,414742.3333,414065.6667,413857,415074.6667,415665.3333,415853.3333,415917.3333,416414.6667,418252,420549.6667,421509.6667,422906,424749,427653,428607,428342.6667,427598.6667,427700,427178,425147.3333,423065,421694.3333,421867,421404.3333,421632.6667,421500.3333,422577.6667,422922.6667,423370,422560.6667,421047.6667,420662.6667,420583,420996.6667,421543,423382.6667,425322,427145,428738.3333,430501.3333,431666,432571.6667,434796.6667,437918.3333,440998.6667,444081.3333,446237.3333,448513.3333,450358.6667,453140.6667,455606.6667,458464.6667,461349,465359,468554.6667,471590,473042.6667,474620.6667,475933.3333,477404.3333,478111.3333,477753,477011,477018,476642,476891,477003.6667,477368.3333,477666.6667,477271.3333,478293.6667,479118,479368.3333,478999,478509.6667,478426,478256.6667,478712,479711.3333,480748,481662.6667,482378.3333,481763,481477.3333,482215.6667,484217.3333,485564.3333,486368.3333,486930,488368.3333,489647,491379.6667,493860,496699,500244.3333,501589.3333,502619.6667,501858.3333,502298.3333,502707.6667,504430.6667,505924.3333,508080.6667,510266.6667,511304.6667,513109.3333,513931.6667,516224.3333,517193.3333,518757.6667,519793.6667,520481.6667,521057.6667,521921.3333,523080.6667,523847.6667,525319,526562.6667,529293.6667,531241.6667,532756,532541.6667,532196,531914,533281.6667,535397,538456.6667,541812.3333
394347,"Atlanta, GA",9,4,238620,237619.5,236552,234852.3333,233338.3333,232176,230871,229432.3333,227906,225942,223168.3333,219543.3333,216002.3333,212786,209928.6667,206890,204228.3333,202262.3333,201256,200747.6667,200078,198874.6667,197739.6667,197208,196705.6667,196173.6667,195399,195362.6667,195387.6667,195176.6667,193561.6667,191474.6667,188807.6667,186745,184504.6667,182773.6667,180864,179460.6667,177500.6667,175542,173039.3333,170982.3333,169570.3333,169301,169609,169942,169805.6667,168546.6667,167864.3333,167209.6667,168437.3333,169371.3333,170726.3333,172031.6667,173465,174137.3333,173901.3333,174048.6667,175148.3333,176682.3333,178493.3333,180475.6667,182841.6667,184971.3333,187320.3333,189631.6667,192040.6667,194773.3333,197748,200481.6667,202620.6667,204796.3333,206634.6667,208414,209557,210549,211281.6667,211904.6667,212900.3333,213661,214397.3333,215110.6667,216134,217302,218396.6667,219254.6667,219762.3333,220501.3333,221669.3333,223102.6667,224036.6667,224883.6667,225858.6667,226869.3333,228016.3333,229234.6667,230776.3333,232192.3333,233850,235462,236846.3333,237514.6667,237966.6667,238474,239124.6667,240250.3333,241627,243677.6667,245226.6667,246886.6667,248026,249348,250646.6667,252161.3333,253660.6667,254636.6667,256128.3333,257490.3333,259391.6667,261461.6667,263885.3333,266240,267770.3333,269171,270388,271606.6667,272778.6667,273925.6667,275422,277136,278866.6667,280429.3333,281471,282475,283592.3333,284725.3333,285529.3333,285546.3333,285869.6667,286509,287577.6667,288370.6667,289245
394404,"Boston, MA",10,4,500117,497584,496240,492631,489782.3333,487333,485961,485202.3333,484072,482061,479170.6667,475571,472394,469388.6667,465922.6667,462687.6667,460408,459921.6667,460329,461047.3333,461702.3333,462443,463247,464556,465752.6667,467135.6667,468117.3333,468555,468512.6667,468213.6667,468070.6667,468275.6667,467456.3333,467053.3333,466166,466237,465420.6667,463667,461098.6667,459245.3333,457498.3333,457184.3333,456334.6667,455957,454474,452867.3333,450820,449381.6667,447868.3333,447270.3333,447464.6667,448164.3333,449123.6667,449656,450888,452208.6667,453368,455465.3333,458008.6667,461046.3333,461912,464625,468203.3333,473460,477048,479249.6667,481204,483811.3333,488009.3333,492080,495014.6667,496856.6667,498413.6667,499475.6667,500997.6667,503244.3333,505596.6667,507389,508487,509552.3333,509896.3333,509499,509551.3333,511589,515143,518973,521494.3333,521995.3333,522852.6667,523866.6667,526359.6667,528358.3333,529940.3333,532066.6667,533655.3333,534713.6667,536748,539210,542076.6667,544831,548022.3333,550448.3333,550761,550589.3333,552047,553406,556245,558285,560552.6667,561880.6667,563735.6667,566763.3333,569831.6667,572836,575867,576861,578705.3333,580257,584252.3333,586990.6667,590155.6667,593082,597331,600415.3333,603095.3333,604500,605534.6667,606298.6667,606662,607788.6667,608377.3333,609672,611091.3333,612271,612102,611334,610502.6667,610797.3333,610789.6667,611662.6667,613561.6667,615251.6667,616855
395057,"San Francisco, CA",11,4,788804,786721.5,781239.6667,774493.3333,766081,759463.3333,754284.3333,747198,737796.6667,724911.3333,714224.3333,706060,700127.6667,697445.6667,696630,692748,687755,687725.6667,688580.3333,685125.6667,678985,677898.3333,683579,690124.3333,695954.6667,697238,698750,698426.6667,702166,702643.6667,702849,702240,699787.3333,696288.3333,690490,683042.6667,677105.3333,670586,668042.3333,663316.6667,658124,652004.6667,652980.3333,659533.6667,669187.3333,672700.6667,670350,666476,661800,659486.3333,659642,664579.6667,673806.6667,685969.6667,694967.3333,704528,710781,720637,731589.3333,744127,757277,767416.6667,777278,788126.6667,802461.3333,815894,827525,834532.6667,842350.3333,851138.3333,863493.3333,877753.6667,887977,896817,899016.6667,901889,900094,898798.6667,897756.3333,901800.6667,907245.3333,915078.6667,923266,932675.3333,940595.3333,950589.3333,962652,974207.3333,983091.3333,990974.3333,996413.3333,1005320,1017155.333,1030169.667,1037869,1047375.667,1061635.333,1076320,1079509.333,1082318,1084062.667,1088178.333,1091628.667,1096674,1101984.667,1109555.333,1115367.667,1124906.333,1131406.333,1140579,1149383.667,1155385.333,1160695.333,1165955.333,1171822.333,1176747.333,1188523.333,1201972.333,1220337.333,1234094,1248310.333,1256426,1268980.333,1283471.333,1298988.667,1308345,1313044.667,1318088.333,1319744,1318929,1313119.333,1301133.667,1290862.333,1286389.667,1286554,1287794,1288277.667,1287415.333,1287442.667,1284715.667,1285277,1283449,1283831.667
395078,"Seattle, WA",15,4,490341,487736.5,485573.3333,479949.3333,474609,468845.3333,464255.3333,458750.3333,453878.3333,448843,443591,436717.3333,430573,424439,419181,411813.3333,406070,401139.3333,399164,397672.6667,396841,396530.6667,396248.6667,395980,393007.6667,390454,387560.3333,387957.6667,388614.6667,387901.3333,385333.3333,381791.3333,379314.3333,375586.6667,371552,367461.3333,364339,362491.3333,359776.3333,357467.6667,352829.3333,350033,347110.6667,345895,344012.6667,342016.6667,339863,337467,335498.6667,332800,332410.6667,333246,337029,341521.3333,346186.6667,349888.6667,353129,356780,360592.6667,363630.6667,365582.6667,367611.6667,370611,374866.3333,379990,384226.6667,388909.3333,393495.3333,397950.6667,401077.3333,403031.3333,405233.3333,408103.6667,411074.6667,412342.3333,413224.6667,413650.3333,416900.6667,418815.3333,420434,420689.3333,422575,424633,427794.3333,431621,434875.6667,438130.6667,440517,444249.6667,446819.3333,449771,453953.6667,458157.3333,462150,465660.6667,469639.6667,473362.6667,478691.3333,484398,490398.3333,494770,498747,502663.6667,505914,509177,512398.6667,517543.3333,523760.6667,530379.3333,537257.3333,543126.6667,549719,555451,561467,567131.6667,571788.6667,575770,580905.3333,585627.6667,592411,600132,610437.3333,619801.3333,626464.6667,629340.3333,629283.3333,626915.6667,625429.3333,626328.3333,627261,627671,626932.3333,627482.3333,626884,626303,624348.6667,623061,621628.3333,621474.6667,622718,623693.3333,625109.3333,629025.3333
394530,"Denver, CO",21,4,309469,308269,307472,306334.6667,305653.3333,305362.6667,304655,304029.3333,303555.6667,303116,302497.3333,301184.6667,299750.3333,298417.6667,297794.6667,297320.3333,297415.6667,297294.3333,297054.6667,297056.3333,297138,297569.6667,297497.6667,297565.3333,297915.3333,298655.3333,299310,299501.3333,299391,298697.6667,297954,297083.3333,296172.6667,295092,294061,293005,291763.6667,289975,288535.6667,287768.6667,287030.6667,286787.6667,286651.6667,287071.3333,287329,287398,287432.3333,287380.3333,287549.6667,287727,288192.6667,289303.6667,291663.3333,294532,297476.3333,299605.6667,301700.6667,303796.6667,305958.3333,307966,310375,312821.6667,315673.3333,317841,320209,322746.6667,326220,329988,333038,335143,336719,339004,340978,343026,344231,345751.6667,347803.6667,350184,352834.6667,354683.6667,356787,359130,362080.3333,365378.3333,369689,374045,378119,381476.6667,384721.3333,388074.3333,391097,394638.6667,398179.3333,401942.6667,405447,409060,411763.3333,414990.3333,418298.6667,421850.3333,424565,426235,428410.6667,430591.3333,432779.3333,435011.6667,437691.6667,440906.6667,444608.3333,448597.6667,452433.6667,455251.6667,457124.6667,458695.6667,459720.6667,460830,462694,465468.3333,468377.6667,472133,475493.3333,478801,481202,483887,486559.6667,488978.3333,491233.6667,493237.3333,495535,497629.6667,500371.3333,501761.3333,502742.6667,503932.6667,505144.3333,506227,505545.6667,505316,505029.6667,505537.3333,506147.6667,507090.6667,508156.6667
394492,"Columbus, OH",32,4,231556,230999,230424.3333,229191.6667,228401.6667,228007.3333,227923.3333,227789.6667,227760.3333,227685.6667,227373,226857.3333,225807,224652.6667,222760.6667,221441,220399.3333,219887.3333,219539.6667,219301.6667,219632.6667,220092.3333,219984.3333,219866,219888.3333,220580.3333,220790.3333,220517.3333,219892.3333,219492,219106,218790.6667,218054,217399,216864,216639.6667,216148,215183.3333,213970,213057.6667,212373,211485.6667,210799,210271,210238,209736.6667,209321.3333,208849.3333,208129.3333,207394.6667,206741,206251.3333,205353,204669.6667,204451,204824.6667,205359,205960,206254,205900.3333,205626,205701.6667,206912.6667,208644.3333,210741.6667,213043,215180.6667,217182,218548.6667,219882.6667,221444.6667,222917,224189.6667,224776,224854,224940,225380,226144.6667,226671.3333,226855,226987.3333,227208,227905,228997.6667,230511.3333,232200,233855.6667,235028.3333,235956.6667,236789,238005.3333,238962.3333,239903,240499.6667,241332.6667,242264.3333,243527.6667,244644.6667,246143.6667,247739.6667,248807.6667,249453,250029,251130,252178.6667,252902.3333,253603.6667,254451.6667,256530.3333,259452.6667,262015,263609,264495,265636,266687.3333,267970,269305.6667,270997,273008.3333,274998.6667,275843.3333,275938.6667,277087.6667,279408.6667,282234.3333,283939.6667,285043,285705.6667,285845,286498.6667,287300.3333,288432.3333,289921.6667,291520.6667,293285,294502,295839.3333,296647,296967.3333,296881.6667,297377.6667,298352.3333,299153.3333
394355,"Austin, TX",35,4,269747,269178,268849,267985,267227,266052.6667,265251,264328,263811,263256.3333,261879,260616,259303.3333,258765,257782,256587,255610,255467,255547,255592.3333,255425.3333,255179.3333,255497.3333,255409.6667,254953.6667,254663,254426.6667,254596,254734.6667,254904,254387.6667,253355.6667,252176.6667,251218.3333,250229.3333,248964,247718.3333,246175,245478.3333,245649.3333,246039,245795.6667,245704.3333,246310,247291,247729.6667,247508.3333,247380,247788.3333,248627.6667,249899.6667,250832.6667,252232.6667,253568.6667,254862.3333,255972.6667,256640.6667,257377.6667,257792,259057.6667,261377,263807.6667,266312,268657.6667,271125.3333,273539.3333,275878,277995.3333,280045.6667,282301.6667,285338.6667,288049,289456.6667,291074.3333,292860.6667,295411,297534.3333,299587.3333,301428.3333,303246.6667,305194,307021.3333,309047.3333,310870.6667,312858,314359,315801,317324.3333,318973.3333,320548.6667,322387,324282.6667,326366.3333,328446,330137.6667,332239.3333,334213.3333,336250.6667,337881,339009,339902.6667,340889.3333,342630.3333,343918,345323.6667,347121.3333,349763.3333,351762.3333,352481,353146.6667,354200,355640,356762,357647,357817,357931.3333,357962.3333,359092,360992.6667,363010.3333,364654,365329,366058.6667,366346.3333,366742,367512,368283,369925.6667,370759.6667,372220.6667,372639.6667,374098,376183.3333,379246,380850.3333,381489.6667,381518,382056.6667,382729,383692,385346.3333,385296.3333,385677.6667
395012,"Raleigh, NC",48,4,306762,306427,304177.3333,301627,299173,298768,298568.3333,298299,297398,296267,294768.3333,293519.6667,291839,290771.6667,289467.3333,288270.6667,286794.3333,285693,284764.3333,283711.6667,283232.3333,283100.6667,283044.6667,282561,282385.3333,281750,281593.3333,281991.6667,282651.3333,282480.3333,280887,279605.3333,278107,277298.3333,276517.6667,276112,275274,274052.6667,272304.3333,270199.3333,268407.3333,267672,267441.3333,266778,266280,265380.3333,264792,264222,263563,263339,263655,265160.3333,266133.6667,266300.3333,266179,266871.3333,267348,267741.3333,267695.6667,268210,268922.6667,269742,270970,272413.3333,274459,275872.3333,277275,278634,280289,281778,282987.6667,283185,283692.3333,284282.6667,285608,285955.3333,286147.6667,286605,287810.6667,288568.6667,288956.3333,289415.3333,290954,292511,293721,294208.6667,295344.6667,296528.3333,297773.6667,298747.6667,299695.3333,301270.3333,303003,304857,305645,306531.6667,307576.3333,309264,309452.3333,309782.3333,310367.3333,312457,314753.3333,316610,318093.6667,318777.6667,319942.3333,321450.3333,323542.6667,325251.3333,327696.6667,329316.3333,330558,330508.3333,330451.6667,330660.6667,331493.6667,333274.6667,335088.3333,336539.3333,337600.3333,338244,339360,340253.6667,342064.6667,342692.6667,343677,344992.6667,346780,348016.3333,349147,350555.6667,352323.6667,354021.3333,355232,355912,355822.3333,356050,356553.3333,356857.3333,357351,358475,360349.3333
